================================================================================
N-BODY SIMULATION RESULTS
Simulation Type: CUDA
Date: 2026-01-05 18:38:45
================================================================================

PERFORMANCE METRICS
--------------------------------------------------------------------------------
Number of bodies: 2000
Number of steps: 200
Total execution time: 1.0160 seconds
Average time per step: 0.0050 seconds
Min time per step: 0.0040 seconds
Max time per step: 0.0090 seconds
Throughput: 393700.79 body-steps/second

================================================================================

BODY INFORMATION
--------------------------------------------------------------------------------
Index    X            Y            Z            VX           VY           VZ           Mass      
1318     -0.1703      -0.5799      0.7927       13.2834      -0.9776      -6.4015      0.1107    
1319     19.2884      43.0008      9.9857       13.2941      17.1034      0.4033       0.1980    
1320     -4.9201      3.7888       3.5373       -10.8749     9.5496       7.2595       0.8334    
1321     1.9894       5.0941       3.3757       4.2050       7.4928       4.7208       0.5176    
1322     -4.3125      -6.3714      -3.7347      -7.7087      -12.1530     -7.5226      0.9980    
1323     -1.2716      2.8006       -5.9501      1.3560       5.4356       -9.8863      0.8339    
1324     0.3900       -0.0021      0.1013       -6.6100      5.3120       -1.0002      0.3070    
1325     -1.4671      -3.4127      -2.7778      3.1919       1.2332       -2.2627      0.3538    
1326     -2.0906      7.9793       11.5389      -2.3026      3.7948       -1.2615      0.5389    
1327     -0.6063      -0.6153      -0.7557      -0.4014      3.4637       4.7213       0.7944    
1328     -1.2588      3.8680       -3.6770      5.3977       11.7565      -5.1263      0.7839    
1329     3.8374       6.3105       -4.4437      8.8311       12.5415      -8.8321      0.9114    
1330     4.0460       4.0456       -10.6078     9.1755       -6.5303      -9.1137      0.3913    
1331     -4.8859      -0.3166      2.4188       -4.8161      -1.4649      3.4609       0.2063    
1332     -9.0913      0.9936       -1.8492      -20.1571     0.6042       -4.0490      0.3212    
1333     6.5171       -2.0405      0.6088       13.4832      1.1048       -1.0073      0.6174    
1334     11.8767      -8.2861      13.5267      11.3873      2.4366       6.0503       0.3692    
1335     -2.8745      5.5953       3.4372       -4.6505      11.7581      7.7803       0.3022    
1336     4.8536       -7.1325      1.0523       10.2180      -15.1052     1.7553       0.5509    
1337     2.2112       -2.0714      0.7849       3.6238       -4.3334      -1.3604      0.2157    
1338     -2.9375      -2.2961      -4.4335      -1.1565      -2.6832      -3.5044      0.1961    
1339     5.0022       -0.9802      1.4849       9.2451       2.4697       7.3513       0.8593    
1340     5.0809       -2.9981      -1.0295      16.1512      -8.0326      -5.1898      0.3297    
1341     -3.4050      1.1791       -1.5679      0.8970       -0.3384      -5.0246      0.5721    
1342     -7.5797      8.3122       -12.2832     -13.9914     15.9325      -23.7524     0.7107    
1343     1.0635       -0.0372      -0.9999      7.7266       5.4097       -8.0646      0.7265    
1344     6.8586       -2.0139      -2.4717      -0.1552      -8.3759      -11.0075     0.1914    
1345     -2.0427      2.1574       -5.6591      -4.7157      5.0547       -16.1092     0.2350    
1346     -3.6929      0.5619       -3.9254      -0.7102      4.4043       -5.1461      0.3358    
1347     0.4460       13.6869      -5.4116      3.7110       0.0311       4.1560       0.7370    
1348     -3.3828      -6.4535      3.3254       -5.0308      -14.6124     4.8639       0.1347    
1349     1.5457       1.7152       -0.3459      -17.9141     8.7613       -2.9058      0.3746    
1350     -6.7574      -2.5078      5.4480       -13.4972     -3.4673      11.7245      0.1695    
1351     0.0838       -1.7962      -0.4392      3.1570       3.9113       -6.6271      0.6535    
1352     -5.5843      5.0188       -4.2467      -9.1330      7.3301       -4.6537      0.7320    
1353     0.7444       -2.4589      1.0538       2.9171       -2.5213      -10.2018     0.8698    
1354     -0.8437      -6.9145      -0.5328      -0.0959      -13.6810     4.6427       0.9075    
1355     0.0616       -10.9912     -4.9442      -7.4420      -1.3960      -0.1481      0.2415    
1356     -1.7155      1.7315       -4.1020      2.0112       3.8595       -0.7184      0.8929    
1357     1.1879       2.3376       -5.3995      8.3733       5.5227       -7.4170      0.5681    
1358     -0.2456      -0.5070      -1.2081      -6.7538      -7.3677      7.1775       0.4562    
1359     -4.3096      2.6805       2.4181       -18.4465     4.6915       3.7392       0.6197    
1360     1.1982       1.0185       0.8646       6.8086       -0.7937      5.3823       0.4668    
1361     1.2981       -1.2965      0.8907       3.6140       -0.4404      1.1021       0.7878    
1362     -3.2781      4.0405       0.3805       -8.5396      -11.2865     -4.7521      0.6462    
1363     1.2401       -0.0049      -0.4265      -14.3512     -4.2792      -5.3203      0.6824    
1364     -0.1372      0.3715       -0.5570      8.0186       -15.5641     -6.4259      0.1197    
1365     3.2991       1.8069       -1.5324      2.9354       -3.5698      3.4729       0.7850    
1366     4.7910       -2.8530      -0.9169      18.3038      -6.5511      3.7090       0.4055    
1367     -3.8535      -4.0348      1.7235       -8.5553      -11.2590     6.6113       0.9423    
1368     0.9184       -0.4322      1.1344       -1.1578      3.4694       13.5999      0.3681    
1369     -6.1382      -5.0833      -0.3056      -13.4176     -10.4163     -3.2252      0.4584    
1370     -0.4740      -0.1630      -0.9088      6.5129       1.9653       -0.5852      0.9010    
1371     -12.3648     -6.4086      -4.9485      -4.5283      1.8546       -1.0198      0.5892    
1372     37.3747      -20.1052     -24.7084     22.9372      -6.0384      -10.1536     0.3062    
1373     -6.1692      3.2141       3.0415       -12.7765     5.4175       10.5982      0.8120    
1374     0.0698       -2.7551      -2.3023      -3.8869      -9.6061      -7.8153      0.9092    
1375     -3.5701      2.4785       -0.6857      -14.0955     9.6113       4.3104       0.1127    
1376     -0.4386      4.6992       -0.4891      -1.1405      1.8185       0.8450       0.6093    
1377     -0.0972      0.0322       -0.9438      6.0450       1.5565       -0.2003      0.3488    
1378     0.4681       -6.8796      3.1655       2.2236       -18.5624     8.1949       0.7236    
1379     0.4253       -2.5679      -1.1341      2.1203       2.6754       -3.8118      0.6854    
1380     -1.5627      -0.3389      0.0010       1.7626       -0.9947      3.6574       0.5485    
1381     3.5545       -3.2949      -4.0587      13.6446      -6.2949      -5.3841      0.4177    
1382     -0.0516      -2.1276      1.5794       9.2098       12.7377      -9.6089      0.9604    
1383     -1.0555      1.4986       0.9191       6.7613       0.9271       -3.7595      0.9525    
1384     -0.2873      0.7151       0.6556       -5.4424      3.9575       -8.0590      0.8007    
1385     5.8289       3.5922       -2.1623      15.7378      10.1998      -3.0158      0.5832    
1386     12.1478      -12.7445     3.9976       6.8536       -3.5593      -5.0105      0.1694    
1387     1.2399       -0.4625      -0.4219      16.2916      2.1246       -17.9935     0.4262    
1388     0.3076       -0.2034      0.5309       -1.1986      7.1757       3.9699       0.8891    
1389     -1.6782      -1.1232      4.4115       0.3728       -3.3090      4.5236       0.6433    
1390     0.1808       -1.3258      -1.7685      -2.9706      6.3187       8.4091       0.1116    
1391     -1.1104      -0.5365      -2.5942      -11.4888     -17.9846     -0.7324      0.2313    
1392     -0.3167      -0.7244      -1.6181      1.6653       -1.9339      -23.3509     0.3371    
1393     -0.0169      -2.2426      -5.4698      -2.6024      -1.1631      -2.0826      0.2640    
1394     1.4569       -1.1513      -1.2639      18.5839      -9.2104      -14.3772     0.1114    
1395     3.9495       -5.7551      4.1840       8.6887       -10.4359     4.8135       0.4977    
1396     0.0670       0.1415       0.1413       13.2715      9.1563       -2.4784      0.4717    
1397     33.0440      -44.7329     29.3608      15.2779      -19.0553     10.8425      0.2549    
1398     0.3334       -4.9108      -6.2776      3.1080       -5.8963      -8.1921      0.1441    
1399     -19.4844     -5.7859      43.2984      -13.4027     -5.0821      20.0455      0.4484    
1400     0.3976       0.4325       -0.7340      -16.9846     2.0249       2.1169       0.6590    
1401     17.0350      5.3964       -7.2704      5.4436       8.5552       0.6428       0.9561    
1402     5.5891       -4.6440      4.3428       11.3188      -7.4100      6.6725       0.3663    
1403     -0.5822      0.6457       -0.6943      -2.5155      2.2418       -12.6980     0.4790    
1404     -3.3981      -1.3375      -4.7114      -6.5756      -8.6826      -6.0319      0.3078    
1405     1.8535       1.9621       -9.4252      1.3042       -4.2216      2.7124       0.8590    
1406     -4.5295      1.1790       3.6746       -9.1324      3.4982       7.5295       0.5508    
1407     0.2383       -3.5355      2.7966       -0.9970      0.3980       1.3980       0.5754    
1408     -41.1284     -32.1563     0.2449       -16.8792     -17.1842     3.7514       0.4248    
1409     1.0293       1.0709       -0.3590      -2.8805      -1.2358      14.4517      0.8332    
1410     0.4503       -1.8139      -0.8063      -2.9103      1.4037       0.5930       0.6331    
1411     18.8399      -2.9515      11.2855      7.8391       -0.7393      3.6633       0.6672    
1412     -0.4749      1.3167       3.9676       4.4242       2.4332       2.8383       0.7559    
1413     0.2254       -1.7326      -5.0008      5.2775       -0.8329      -3.9052      0.8801    
1414     -1.3050      0.8314       -2.1183      -3.3332      3.5891       9.5141       0.4308    
1415     -4.0516      -10.4635     14.3281      -8.6892      1.6174       8.5721       0.8627    
1416     0.1094       -0.1240      0.8843       -3.0714      7.1171       4.6620       0.6973    
1417     -1.0970      4.4326       2.4117       -0.9674      5.6398       3.8613       0.1868    
1418     1.7996       -0.3528      2.0049       -11.9361     3.8164       -14.0758     0.6442    
1419     1.4224       -0.1548      -0.2190      4.5623       9.6290       7.6389       0.8640    
1420     -3.4757      -5.0304      1.4718       -0.8278      -7.2900      0.8187       0.9133    
1421     -1.3077      0.5832       -5.0875      0.6993       5.2741       -5.3665      0.9008    
1422     0.7872       -0.7798      -1.5544      5.1006       5.5124       -5.7811      0.4972    
1423     -8.7261      -2.9997      -2.3941      -17.6609     -6.1867      -2.2057      0.1071    
1424     0.8592       0.4908       -2.1817      1.4344       1.7348       -8.9770      0.3410    
1425     -2.9135      -5.9692      2.8335       -6.5659      -17.1235     6.1529       0.2978    
1426     -0.6533      0.2243       0.0285       1.9693       -8.9493      -6.8863      0.4293    
1427     1.0130       -0.4398      1.2284       10.6194      2.0203       -7.6964      0.6257    
1428     5.4527       -2.7237      0.8792       6.2485       -1.9674      -0.3466      0.8207    
1429     4.9245       4.1608       2.1003       8.5813       5.7239       -6.6979      0.5649    
1430     -6.0494      6.2017       -9.8758      0.5679       0.9368       4.0758       0.6966    
1431     -4.3698      3.4892       0.2480       -3.7787      6.9411       -2.6234      0.6836    
1432     0.6297       1.6212       -0.4430      3.9041       0.2502       -8.1339      0.5329    
1433     0.1411       -0.2357      -0.1180      6.4826       8.6881       1.5826       0.1704    
1434     -0.1605      0.3869       -0.8565      -1.9224      -6.2475      3.2131       0.6915    
1435     0.1206       -0.0951      0.1535       -4.2813      6.4110       7.8730       0.9751    
1436     3.8287       -0.0200      -0.7278      1.1416       2.7241       -6.4574      0.1786    
1437     -0.6074      1.2485       -0.2926      -3.4606      0.3148       -5.2246      0.5425    
1438     -1.9455      4.7506       11.4741      -0.7844      5.0856       -2.2129      0.6417    
1439     0.4319       -0.1060      -1.0748      -15.4120     -0.2227      3.2259       0.6378    
1440     -3.1324      3.4552       7.2024       -7.6879      6.6758       14.8850      0.3857    
1441     -4.6241      4.5944       -2.6168      -5.1355      6.2719       -2.9609      0.1285    
1442     -0.7363      -0.3668      -0.0405      -11.8207     -2.8405      1.6388       0.5958    
1443     0.5395       0.3105       0.1017       0.2196       -3.1210      -6.4332      0.3762    
1444     -0.4921      -0.8733      -0.0981      -5.8184      -9.4918      6.5675       0.7768    
1445     -1.8570      -3.9446      2.2552       -6.0748      -17.4109     10.8319      0.5573    
1446     -1.2615      0.2306       0.3955       -5.6782      1.3423       -0.8444      0.1565    
1447     3.6564       2.0783       -4.5073      4.8064       -4.3480      -11.3155     0.7425    
1448     -7.6134      9.4024       -11.6588     2.3707       3.7425       -7.0504      0.7830    
1449     -3.4457      -5.9123      16.1977      4.4344       -3.1136      15.6778      0.5750    
1450     7.8155       -7.3571      12.4033      -3.2312      0.9521       9.2215       0.1704    
1451     4.2056       -6.7436      12.9164      -3.1685      4.3377       8.5928       0.2713    
